3cixty_uri,3cixty_label,dbpedia_label,dbpedia_uri,score,coordinates
http://data.linkedevents.org/location/ef4ffd7d-2ad3-30f2-b983-25fbf49b0a19,L'Atol St Laurent Du Var,Saint-Laurent-du-Var,http://dbpedia.org/resource/Saint-Laurent-du-Var,85.4,"(43.6578, 7.18696)"
http://data.linkedevents.org/location/ab7ac83e-2cd3-3fa3-afba-0577eb3e7540,Labazur Cimiez,Cimiez,http://dbpedia.org/resource/Cimiez,85.4,"(43.7242, 7.27591)"
http://data.linkedevents.org/location/be7fac75-bb59-41fd-a626-4bd7e77f0a7f,"Acropolis, SALLE PICASSO",Acropolis (Nice),http://dbpedia.org/resource/Palais_des_Congrès_Acropolis,85.2,"(43.7039, 7.28034)"
http://data.linkedevents.org/location/4d16b319-6a71-31b9-bf78-459af945ec3f,Beach Club St Laurent Du Var,Saint-Laurent-du-Var,http://dbpedia.org/resource/Saint-Laurent-du-Var,85.2,"(43.6574, 7.18645)"
http://data.linkedevents.org/location/a313f9ea-2244-3d7b-a956-580f6f7f817f,Ctim Le Haut Cimiez,Cimiez,http://dbpedia.org/resource/Cimiez,85.2,"(43.7257, 7.27046)"
http://data.linkedevents.org/location/b730434f-fde6-3458-aff0-7776274ac7ea,LOU CASTELET Carros,Carros,http://dbpedia.org/resource/Carros,85.2,"(43.7544, 7.18921)"
http://data.linkedevents.org/location/f0ef6301-341e-38f5-a45f-e8100782c291,"Miami Beach by Nice, Promenade des Anglais.",Promenade des Anglais,http://dbpedia.org/resource/Promenade_des_Anglais,85.2,"(43.6867, 7.23782)"
http://data.linkedevents.org/location/a3403060-36d0-3f74-b8f8-52b2d486c33f,PACT des Alpes-Maritimes,Drap (Alpes-Maritimes),http://dbpedia.org/resource/Drap,85.2,"(43.7049, 7.27013)"
http://data.linkedevents.org/location/3721a2be-3082-35ff-bdc4-db2a4e171576,CARRE BLANC ST LAURENT DU VAR,Saint-Laurent-du-Var,http://dbpedia.org/resource/Saint-Laurent-du-Var,85.0,"(43.6599, 7.19782)"
http://data.linkedevents.org/location/adf208de-f86a-39c8-b94e-b9a7edfcfbe4,Eglise Notre Dame,Notre-Dame de Nice,http://dbpedia.org/resource/Notre-Dame_de_Nice,85.0,"(43.703, 7.2663)"
http://data.linkedevents.org/location/f2b75b76-e4b4-3c97-8d22-54086d1f2124,Esat Jean Medecin,Avenue Jean-Médecin,http://dbpedia.org/resource/Avenue_Jean_Médecin,85.0,"(43.6754, 7.20951)"
http://data.linkedevents.org/location/3c71eee8-20a1-31de-918a-b9934e40279e,Jalumapi Cimiez,Cimiez,http://dbpedia.org/resource/Cimiez,85.0,"(43.7027, 7.26742)"
http://data.linkedevents.org/location/3675d8e4-97d2-32da-9cd2-05895f43b6d4,"[u'Cabinet v\xe9t\xe9rinaire THERMOVET VILLEFRANCHE SUR MER', u'Kacprzak Stefan']",Villefranche-sur-Mer,http://dbpedia.org/resource/Villefranche-sur-Mer,85.0,"(43.7036, 7.30905)"
http://data.linkedevents.org/location/b492f9cc-78fe-3164-96f2-2f5a986b9691,Fédé Pêche Alpes Maritimes,Drap (Alpes-Maritimes),http://dbpedia.org/resource/Drap,84.8,"(43.6669, 7.18892)"
http://data.linkedevents.org/location/54f071d4-1386-3b7c-95cb-17917add9235,GERET Diana : Psychologue à Saint Laurent du Var,Saint-Laurent-du-Var,http://dbpedia.org/resource/Saint-Laurent-du-Var,84.8,"(43.6775, 7.1887)"
http://data.linkedevents.org/location/8653823d-b476-3e90-b964-f5a3dd801e1b,Restaurant Côte Sud...Cimiez,Cimiez,http://dbpedia.org/resource/Cimiez,84.8,"(43.7156, 7.2717)"
http://data.linkedevents.org/location/8f69727d-0a24-3c3a-87ae-66fd52b40cd7,a,IAE Nice,http://dbpedia.org/resource/IAE_Nice,84.8,"(43.7333, 7.21676)"
http://data.linkedevents.org/location/957bef9d-0aaa-3f25-ada9-913c6f49c7c3,Palais du château,Château de Nice,http://dbpedia.org/resource/Castle_of_Nice,84.6,"(43.6988, 7.28241)"
http://data.linkedevents.org/location/30a253b7-cd8e-302c-b1fd-33220ec0464d,Station Bp Nice Arenas,Station Nice CP,http://dbpedia.org/resource/Gare_de_Nice_CP,84.6,"(43.6697, 7.21706)"
http://data.linkedevents.org/location/c905f9e9-b34c-3163-8d7b-00a3e3facc5d,Vip Lounge Salon Du Cap Ferrat,Cap Ferrat,http://dbpedia.org/resource/Cap_Ferrat,84.6,"(43.6597, 7.20613)"
http://data.linkedevents.org/location/30d03ee2-418d-342b-84f9-565946663bf3,Allianz Riviera Stadium Ogc Nice Marseille,OGC Nice,http://dbpedia.org/resource/OGC_Nice,84.4,"(43.7059, 7.26502)"
http://data.linkedevents.org/location/8f924776-50cf-3f89-a528-370bc4572900,Cascade Du Château,Château de Nice,http://dbpedia.org/resource/Castle_of_Nice,84.4,"(43.6959, 7.27985)"
http://data.linkedevents.org/location/5947ae39-5e46-3957-b213-f3d78001eb52,Château de Luluka,Château de Nice,http://dbpedia.org/resource/Castle_of_Nice,84.4,"(43.6952, 7.25591)"
http://data.linkedevents.org/location/1048a4ce-8a3b-3686-ace0-9582a3a7d702,Immobilier Saint-Laurent-du-Var Solvimo,Saint-Laurent-du-Var,http://dbpedia.org/resource/Saint-Laurent-du-Var,84.4,"(43.6785, 7.18868)"
http://data.linkedevents.org/location/194f9733-3758-39ca-87a6-e5a2dba3956a,Allianz Riviera Salon Du 2 Roues,Allianz Riviera,http://dbpedia.org/resource/Allianz_Riviera,84.2,"(43.7044, 7.19062)"
http://data.linkedevents.org/location/0d519647-bc15-3723-8c9a-8871b25b6825,Ambubance du Paillon II,Paillon,http://dbpedia.org/resource/Paillon,84.2,"(43.7371, 7.2973)"
http://data.linkedevents.org/location/c6d44bc6-327c-3e34-95bc-3f0088ee91a2,Easy Immobilier Cimiez,Cimiez,http://dbpedia.org/resource/Cimiez,84.2,"(43.7152, 7.27158)"
http://data.linkedevents.org/location/8529de81-b5e4-3935-92b5-2556b5a91a6e,"[u'LPB Woman St Laurent du Var', u'Lpb']",Saint-Laurent-du-Var,http://dbpedia.org/resource/Saint-Laurent-du-Var,84.2,"(43.6588, 7.19537)"
http://data.linkedevents.org/location/046f42d1-6aa3-3aa5-9b9c-447211757313,PARC AUTO NOTRE DAME,Notre-Dame de Nice,http://dbpedia.org/resource/Notre-Dame_de_Nice,84.2,"(43.7038, 7.26703)"
http://data.linkedevents.org/location/cdae1156-99ec-339a-b15e-12bb3055e8bc,"Plage De Carras, Promenade Des Anglais, À Nice",Promenade des Anglais,http://dbpedia.org/resource/Promenade_des_Anglais,84.2,"(43.6701, 7.22253)"
http://data.linkedevents.org/location/d793d42b-80b5-3381-ae95-c3e0acfa9216,Buddha Villa Fabron Nice,Villa Arson,http://dbpedia.org/resource/Villa_Arson,84.0,"(43.6927, 7.22202)"
http://data.linkedevents.org/location/16b39494-a288-3e93-ba7f-44bdf0b94169,CAP VITAL SANTE ST LAURENT DU VAR,Saint-Laurent-du-Var,http://dbpedia.org/resource/Saint-Laurent-du-Var,84.0,"(43.6735, 7.19112)"
http://data.linkedevents.org/location/9a49f764-b2db-306d-bf80-3f953b433a7b,Les Delices de l'opera,Opéra de Nice,http://dbpedia.org/resource/Opéra_de_Nice,84.0,"(43.6959, 7.27291)"
http://data.linkedevents.org/location/9cc70579-d234-3c61-8481-b43aa8071773,Les Délices de l'Opéra,Opéra de Nice,http://dbpedia.org/resource/Opéra_de_Nice,84.0,"(43.6956, 7.27331)"
http://data.linkedevents.org/location/48f9f00d-edb1-3305-a746-53cd27131aa1,Quartier du Château,Château de Nice,http://dbpedia.org/resource/Castle_of_Nice,84.0,"(43.7445, 7.28806)"
http://data.linkedevents.org/location/6ce05477-43ff-3058-8350-069e5eb11877,Appartement Notre-Dame,Notre-Dame de Nice,http://dbpedia.org/resource/Notre-Dame_de_Nice,83.8,"(43.7046, 7.27063)"
http://data.linkedevents.org/location/ba61feaf-896c-315d-b185-8a20717ae1f1,Aéroport De Nice Provence Alpes Côté D'azur,Aéroport de Nice-Côte d'Azur,http://dbpedia.org/resource/Nice_Côte_d'Azur_Airport,83.8,"(43.6601, 7.20537)"
http://data.linkedevents.org/location/2e3d008a-bd0a-3b09-83bd-aa0cade5fd6a,"Chambre des Métiers et de l'Artisanat, Saint-Laurent-du-Var",Saint-Laurent-du-Var,http://dbpedia.org/resource/Saint-Laurent-du-Var,83.8,"(43.6592, 7.19374)"
http://data.linkedevents.org/location/a022224c-d7f8-3b61-8666-dd06a24e4700,Chateau de Mont Leuze,Château de Nice,http://dbpedia.org/resource/Castle_of_Nice,83.8,"(43.7188, 7.31567)"
http://data.linkedevents.org/location/3a5c9c01-fa50-3bba-b1c2-06a97dcc971f,"British Airways Lounge, Aeroport Nice Cote D'azur",Aéroport Nice Côte d'Azur,http://dbpedia.org/resource/Nice_Côte_d'Azur_Airport,83.6,"(43.665, 7.21302)"
http://data.linkedevents.org/location/419257dc-1f1e-3aa9-9154-2b54f69d2174,Gare ferroviaire de Nice Ville - Gare Thiers,Gare de Nice-Ville,http://dbpedia.org/resource/Gare_de_Nice-Ville,83.6,"(43.7034, 7.26042)"
http://data.linkedevents.org/location/4ee041ac-0190-3b15-806c-66ddc5bf9c99,Rayon de Soleil Côte d'Azur,Open de Nice Côte d’Azur,http://dbpedia.org/resource/Open_de_Nice_Côte_d'Azur,83.6,"(43.6905, 7.24308)"
http://data.linkedevents.org/location/e90602be-a48f-378f-9cbf-cf3ddb7c418d,Cagnes Sur Mer - Le Val Fleuri -,Cagnes-sur-Mer,http://dbpedia.org/resource/Cagnes-sur-Mer,83.4,"(43.6702, 7.16243)"
http://data.linkedevents.org/location/b428bc66-f437-370a-8c1f-046cbd7887e3,Etap Hôtel Nice Aéroport- Promenade des Anglais,Promenade des Anglais,http://dbpedia.org/resource/Promenade_des_Anglais,83.2,"(43.6782, 7.22936)"
http://data.linkedevents.org/location/6241e434-5b3a-374c-92f2-ec9e0957894a,Port De St. Laurent Du Var,Saint-Laurent-du-Var,http://dbpedia.org/resource/Saint-Laurent-du-Var,83.2,"(43.6691, 7.20809)"
http://data.linkedevents.org/location/83d66be6-10bb-3714-8949-9a4fb2dc609f,Brasserie Nouvelle Acropolis,Acropolis (Nice),http://dbpedia.org/resource/Palais_des_Congrès_Acropolis,83.0,"(43.7047, 7.2825)"
http://data.linkedevents.org/location/c15bd04d-ba8e-321f-a3a2-3806ab25d5dc,Parc De La Colline Du Chateau De Nice,Château de Nice,http://dbpedia.org/resource/Castle_of_Nice,83.0,"(43.6986, 7.26021)"
http://data.linkedevents.org/location/d9536850-32d7-39fe-9653-e5a5104dbed4,"Controle technique AutoSecuritas Saint-André de la Roche, Gvilo SAS",Saint-André-de-la-Roche,http://dbpedia.org/resource/Saint-André-de-la-Roche,82.8,"(43.7423, 7.28765)"
http://data.linkedevents.org/location/4872eb8f-d760-3c01-aa15-aafd13d6818d,Mynice Vacances - Résidence Port Nicea,Nicea,http://dbpedia.org/resource/Nice,82.8,"(43.6995, 7.28321)"
http://data.linkedevents.org/location/ec21f6e2-2569-364d-8cfa-0565ba4e890b,Villefranche-sur-Mer Vacation Rental,Villefranche-sur-Mer,http://dbpedia.org/resource/Villefranche-sur-Mer,82.8,"(43.7078, 7.31893)"
http://data.linkedevents.org/location/f443153c-3ce8-37ba-ba45-8ff9e89438cd,bmibaby check in desk Nice (Cote d'Azur) Airport,Nice Côte d'Azur Airport,http://dbpedia.org/resource/Nice_Côte_d'Azur_Airport,82.8,"(43.6594, 7.20574)"
http://data.linkedevents.org/location/46c4ad5f-e27c-3289-9b36-ae8a9c32fbda,Conseil Général Alpes-Maritimes,Drap (Alpes-Maritimes),http://dbpedia.org/resource/Drap,82.6,"(43.7025, 7.26727)"
http://data.linkedevents.org/location/5afd2809-14c6-3c95-97a4-d08a35418b92,Conseil Général Alpes-Maritimes,Drap (Alpes-Maritimes),http://dbpedia.org/resource/Drap,82.6,"(43.7043, 7.29044)"
http://data.linkedevents.org/location/9a4eb204-79c6-3d4c-b43a-19bf43494cf1,Conseil Général Alpes-Maritimes,Drap (Alpes-Maritimes),http://dbpedia.org/resource/Drap,82.6,"(43.7034, 7.25604)"
http://data.linkedevents.org/location/72022b31-bb25-3678-8d4c-4200cf8f484a,Conseil Général des Alpes-Maritimes,Drap (Alpes-Maritimes),http://dbpedia.org/resource/Drap,82.6,"(43.7177, 7.23084)"
http://data.linkedevents.org/location/e8f805ac-e357-382e-94ee-55bf608a8d2b,Jazz Rock St Laurent Du Var,Saint-Laurent-du-Var,http://dbpedia.org/resource/Saint-Laurent-du-Var,82.6,"(43.6817, 7.21618)"
http://data.linkedevents.org/location/95e62ba3-1dcc-3c03-b520-65bd384f4714,Tennis Club Du Val de Cimiez,Cimiez,http://dbpedia.org/resource/Cimiez,82.6,"(43.7261, 7.26966)"
http://data.linkedevents.org/location/677be70a-0e8f-32d6-827d-73e3672e2fda,Cabinet vétérinaire de Cimiez,Cimiez,http://dbpedia.org/resource/Cimiez,82.4,"(43.7054, 7.27057)"
http://data.linkedevents.org/location/2bc37579-4cd2-3ccd-b5e9-8f5645ae141f,Jardin de la Batterie du Cimetière Russe,Cimetière russe de Nice,"http://dbpedia.org/resource/Russian_Orthodox_Cemetery,_Nice",82.4,"(43.6806, 7.21411)"
http://data.linkedevents.org/location/089922e4-5909-3e8e-a0b1-b0950aad6fcf,Jardin du Monastere de Cimiez,Cimiez,http://dbpedia.org/resource/Cimiez,82.4,"(43.6956, 7.29045)"
http://data.linkedevents.org/location/8a0f2e01-b2bf-391c-a2e9-87b958ba542c,Jardinier o2 Alpes maritimes,Drap (Alpes-Maritimes),http://dbpedia.org/resource/Drap,82.4,"(43.693, 7.24913)"
http://data.linkedevents.org/location/1fee3472-b4e8-37cb-bc46-3f2cdf40ec0c,Le,IAE Nice,http://dbpedia.org/resource/IAE_Nice,82.4,"(43.726, 7.26241)"
http://data.linkedevents.org/location/86538125-db4a-3c4b-8acb-32eb972e70dd,Notre Dame du Perpétuel Secours,Notre-Dame de Nice,http://dbpedia.org/resource/Notre-Dame_de_Nice,82.4,"(43.6917, 7.2961)"
http://data.linkedevents.org/location/0f9b89fa-347f-3d6f-8c80-a9ee40f86d2d,Fédération PS des Alpes-Maritimes,Drap (Alpes-Maritimes),http://dbpedia.org/resource/Drap,82.2,"(43.7031, 7.2683)"
http://data.linkedevents.org/location/0c9f8d42-fa34-35fb-8566-54f8965b9c4a,Institut Spot Bien Etre Cimiez,Cimiez,http://dbpedia.org/resource/Cimiez,82.2,"(43.7241, 7.27373)"
http://data.linkedevents.org/location/fd062336-30b8-3b8f-b07a-243489cdaacf,National Chagall Museum Cimiez Nice,Cimiez,http://dbpedia.org/resource/Cimiez,82.2,"(43.6946, 7.25518)"
http://data.linkedevents.org/location/00e536e1-d088-3848-b820-62cb69aa514e,"Location kayak de mer Nice, Saint Jean Cap Ferrat",Saint-Jean-Cap-Ferrat,http://dbpedia.org/resource/Saint-Jean-Cap-Ferrat,82.0,"(43.6754, 7.2259)"
http://data.linkedevents.org/location/6d5fa0d0-a6f7-33bd-8ae5-ae7fe1a41033,Saint-Laurent-du-Var (06) - Page officielle,Saint-Laurent-du-Var,http://dbpedia.org/resource/Saint-Laurent-du-Var,82.0,"(43.6754, 7.19054)"
http://data.linkedevents.org/location/dff10453-db00-33f7-a8fe-e894bf78a877,Arrêt de tramway Borriglione,Tramway de Nice,http://dbpedia.org/resource/Nice_tramway,81.8,"(43.7119, 7.26192)"
http://data.linkedevents.org/location/0180ea4c-fdf9-3bac-8e22-e82388e7a15f,Jardin des Roses Arène de Cimiez,Cimiez,http://dbpedia.org/resource/Cimiez,81.8,"(43.72, 7.27776)"
http://data.linkedevents.org/location/7f68c071-f79a-3831-90ec-0c69afa0df14,Pétission pour sauver le marché de Saint Laurent du Var,Saint-Laurent-du-Var,http://dbpedia.org/resource/Saint-Laurent-du-Var,81.8,"(43.6756, 7.19201)"
http://data.linkedevents.org/location/51f6f227-77fe-3fb0-8edb-b3fd4ded560a,Stade de L'Oli Stade Municipal de Nice,Stade Municipal du Ray,http://dbpedia.org/resource/Stade_du_Ray,81.8,"(43.7324, 7.30878)"
http://data.linkedevents.org/location/78c14f27-1e45-30e8-93b3-95bba46545b8,Église St. Joseph. St. Laurent Du Var,Saint-Laurent-du-Var,http://dbpedia.org/resource/Saint-Laurent-du-Var,81.8,"(43.6755, 7.18624)"
http://data.linkedevents.org/location/8084f03f-6f7e-3f10-a5c9-6e09c8b06360,Journées Dentaires de Nice Côte d'Azur,Open de Nice Côte d’Azur,http://dbpedia.org/resource/Open_de_Nice_Côte_d'Azur,81.6,"(43.7065, 7.26644)"
http://data.linkedevents.org/location/20ef980d-a480-3a5f-8d4c-4dd49300ac2d,Le Cloitre Du Monastere De Cimiez,Cimiez,http://dbpedia.org/resource/Cimiez,81.6,"(43.6956, 7.27646)"
http://data.linkedevents.org/location/b7f00426-871c-3b8f-a131-fd90b80f9d0d,POMPES FUNEBRES Pascal LECLERC Saint Laurent du Var,Saint-Laurent-du-Var,http://dbpedia.org/resource/Saint-Laurent-du-Var,81.6,"(43.6704, 7.18992)"
http://data.linkedevents.org/location/eb27308a-5006-3a9c-a899-8673564b13f8,Stade Municipal Louis Richer,Stade Municipal du Ray,http://dbpedia.org/resource/Stade_du_Ray,81.6,"(43.7339, 7.30387)"
http://data.linkedevents.org/location/88cff42d-3196-3c62-bcd6-4881b7f0062a,Zone Industrielle St Laurent du Var,Saint-Laurent-du-Var,http://dbpedia.org/resource/Saint-Laurent-du-Var,81.6,"(43.6999, 7.18155)"
http://data.linkedevents.org/location/6e8a58ac-1f6d-3d50-aaec-9f7cb674c851,Eglise Notre Dame de Lourdes,Notre-Dame de Nice,http://dbpedia.org/resource/Notre-Dame_de_Nice,81.4,"(43.6695, 7.2203)"
http://data.linkedevents.org/location/aeed3303-a329-3f40-ae39-b8a79e5c84dd,"[u'Cimeti\xe8re Orthodoxe Russe de Caucade', u'Cimeti\xe8re Orthodoxe de Caucade']",Cimetière russe de Nice,"http://dbpedia.org/resource/Russian_Orthodox_Cemetery,_Nice",81.2,"(43.6762, 7.21571)"
http://data.linkedevents.org/location/dc49e474-795c-3f36-a447-cc018fb1946d,Home Child Des Alpes Maritimes,Drap (Alpes-Maritimes),http://dbpedia.org/resource/Drap,81.2,"(43.6877, 7.20128)"
http://data.linkedevents.org/location/347b13aa-0a70-353e-91cc-263c777ab51d,Station Vélo Bleu - Promenade des Anglais - Gambetta,Promenade des Anglais,http://dbpedia.org/resource/Promenade_des_Anglais,81.2,"(43.6938, 7.25646)"
http://data.linkedevents.org/location/794863b3-f518-3bb0-a994-d2a69dc9de13,Synd Pilotes Station Nice-villefranche,Station Nice-Ville,http://dbpedia.org/resource/Gare_de_Nice-Ville,81.2,"(43.6934, 7.28391)"
http://data.linkedevents.org/location/58a00265-fa07-3680-990c-b57bf6396b9e,Église Notre Dame de Bon Secours,Notre-Dame de Nice,http://dbpedia.org/resource/Notre-Dame_de_Nice,81.2,"(43.7062, 7.29387)"
http://data.linkedevents.org/location/f299c5ca-e4bc-304d-8e92-6b3e762b478b,"[u""Syndicat des H\xf4teliers de Nice C\xf4te D'Azur"", u""Syndicat des hoteliers Nice cote d'azur""]",Open de Nice Côte d’Azur,http://dbpedia.org/resource/Open_de_Nice_Côte_d'Azur,81.0,"(43.7029, 7.26382)"
http://data.linkedevents.org/location/157dd0e8-48b3-3398-b95f-5b6fb71fb10c,UNICEF Alpes Maritimes,Drap (Alpes-Maritimes),http://dbpedia.org/resource/Drap,81.0,"(43.7061, 7.2677)"
http://data.linkedevents.org/location/0229a7a3-9ebd-3489-907d-4476668003e4,Allianz Riviera. Salon Vip Baie Des Anges.,Allianz Riviera,http://dbpedia.org/resource/Allianz_Riviera,80.6,"(43.7051, 7.19241)"
http://data.linkedevents.org/location/7e50bca7-a24b-3cbc-9585-c11fbd33aac3,Avenue Cap De Croix Les Hauts De Cimiez,Cimiez,http://dbpedia.org/resource/Cimiez,80.6,"(43.7287, 7.27565)"
http://data.linkedevents.org/location/fa5f5a46-6e0e-3031-a170-540523cba811,Departement Des Alpes Maritimes,Aspremont (Alpes-Maritimes),"http://dbpedia.org/resource/Aspremont,_Alpes-Maritimes",80.6,"(43.7388, 7.28845)"
http://data.linkedevents.org/location/863cb91b-2121-321e-a867-f4d8f62d2619,Dir Dep Finances Pub Alpes Maritimes,Drap (Alpes-Maritimes),http://dbpedia.org/resource/Drap,80.6,"(43.6712, 7.22289)"
http://data.linkedevents.org/location/70e09663-9a13-342c-b33e-5084fbb1d2d4,Département des Alpes-Maritimes,Aspremont (Alpes-Maritimes),"http://dbpedia.org/resource/Aspremont,_Alpes-Maritimes",80.6,"(43.6701, 7.21383)"
http://data.linkedevents.org/location/073717c6-99b6-3e48-97a8-ad4db1d1fc4c,Château Saint-Antoine,Château Saint-Jeannet,http://dbpedia.org/resource/Château_Saint-Jeannet,80.4,"(43.6953, 7.23232)"
http://data.linkedevents.org/location/8ea0ebe2-4a64-3991-b3e4-5e577f0ba5cb,Eglise Du Vieux Village St Laurent Du Var,Saint-Laurent-du-Var,http://dbpedia.org/resource/Saint-Laurent-du-Var,80.4,"(43.6763, 7.19012)"
http://data.linkedevents.org/location/19d57ade-f46f-3c69-836c-3c5c14252778,尼斯火车站停车场,尼斯車站,http://dbpedia.org/resource/Gare_de_Nice-Ville,80.4,"(43.7038, 7.26087)"
http://data.linkedevents.org/location/881e21c6-d668-3553-915b-337685e07c83,A.D.A.P.E.I. des Alpes Maritimes,Drap (Alpes-Maritimes),http://dbpedia.org/resource/Drap,80.2,"(43.7138, 7.2839)"
http://data.linkedevents.org/location/915e9f28-0a24-3192-9bc3-ff0618688455,Alimentation Générale des Arènes de Cimiez,Cimiez,http://dbpedia.org/resource/Cimiez,80.2,"(43.7086, 7.27529)"
http://data.linkedevents.org/location/13994e4f-a369-3c34-b015-f505428e1865,Marseille : Notre Dame De La Garde,Notre-Dame de Nice,http://dbpedia.org/resource/Notre-Dame_de_Nice,80.2,"(43.705, 7.28039)"
http://data.linkedevents.org/location/a2ff4190-7764-3327-b4ab-6ccbda3a2220,Restaurant La Guinguette Gaudoise À La Gaude,La Gaude,http://dbpedia.org/resource/La_Gaude,80.2,"(43.7195, 7.25929)"
